sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels
2367,28,NORMAL_0418,1211_261,2,conifer,4,18367,2020-04-15,2020,2,1,128
2368,28,NORMAL_0418,1211_261,2,conifer,4,18367,2020-04-15,2020,2,2,128
2369,28,NORMAL_0418,1211_261,2,conifer,4,18367,2020-04-15,2020,2,4,128
2370,28,NORMAL_0418,1211_261,2,conifer,4,18458,2020-07-15,2020,3,1,128
2371,28,NORMAL_0418,1211_261,2,conifer,4,18458,2020-07-15,2020,3,2,128
2372,28,NORMAL_0418,1211_261,2,conifer,4,18458,2020-07-15,2020,3,4,128
2373,28,NORMAL_0418,1211_261,2,conifer,4,18550,2020-10-15,2020,4,1,128
2374,28,NORMAL_0418,1211_261,2,conifer,4,18550,2020-10-15,2020,4,2,128
2375,28,NORMAL_0418,1211_261,2,conifer,4,18550,2020-10-15,2020,4,4,128
2376,28,NORMAL_0418,1211_261,2,conifer,4,18642,2021-01-15,2021,1,1,128
2377,28,NORMAL_0418,1211_261,2,conifer,4,18642,2021-01-15,2021,1,2,128
2378,28,NORMAL_0418,1211_261,2,conifer,4,18642,2021-01-15,2021,1,4,128
2379,28,NORMAL_0418,1211_261,2,conifer,4,18732,2021-04-15,2021,2,1,128
2380,28,NORMAL_0418,1211_261,2,conifer,4,18732,2021-04-15,2021,2,2,128
2381,28,NORMAL_0418,1211_261,2,conifer,4,18732,2021-04-15,2021,2,4,128
2382,28,NORMAL_0418,1211_261,2,conifer,4,18823,2021-07-15,2021,3,1,128
2383,28,NORMAL_0418,1211_261,2,conifer,4,18823,2021-07-15,2021,3,2,128
2384,28,NORMAL_0418,1211_261,2,conifer,4,18823,2021-07-15,2021,3,4,128
2385,28,NORMAL_0418,1211_261,2,conifer,4,18915,2021-10-15,2021,4,1,128
2386,28,NORMAL_0418,1211_261,2,conifer,4,18915,2021-10-15,2021,4,2,128
2387,28,NORMAL_0418,1211_261,2,conifer,4,18915,2021-10-15,2021,4,4,128
2388,28,NORMAL_0418,1211_261,2,conifer,4,19007,2022-01-15,2022,1,1,128
2389,28,NORMAL_0418,1211_261,2,conifer,4,19007,2022-01-15,2022,1,2,128
2390,28,NORMAL_0418,1211_261,2,conifer,4,19007,2022-01-15,2022,1,4,128
2391,28,NORMAL_0418,1211_261,2,conifer,4,19097,2022-04-15,2022,2,1,128
2392,28,NORMAL_0418,1211_261,2,conifer,4,19097,2022-04-15,2022,2,2,128
2393,28,NORMAL_0418,1211_261,2,conifer,4,19097,2022-04-15,2022,2,4,128
2394,28,NORMAL_0418,1211_261,2,conifer,4,19188,2022-07-15,2022,3,1,128
2395,28,NORMAL_0418,1211_261,2,conifer,4,19188,2022-07-15,2022,3,2,128
2396,28,NORMAL_0418,1211_261,2,conifer,4,19188,2022-07-15,2022,3,4,128
2397,28,NORMAL_0418,1211_261,2,conifer,4,19280,2022-10-15,2022,4,1,128
2398,28,NORMAL_0418,1211_261,2,conifer,4,19280,2022-10-15,2022,4,2,128
2399,28,NORMAL_0418,1211_261,2,conifer,4,19280,2022-10-15,2022,4,4,128
2400,28,NORMAL_0418,1211_261,2,conifer,4,19372,2023-01-15,2023,1,1,128
2401,28,NORMAL_0418,1211_261,2,conifer,4,19372,2023-01-15,2023,1,2,128
2402,28,NORMAL_0418,1211_261,2,conifer,4,19372,2023-01-15,2023,1,4,128
2403,28,NORMAL_0418,1211_261,2,conifer,4,19462,2023-04-15,2023,2,1,128
2404,28,NORMAL_0418,1211_261,2,conifer,4,19462,2023-04-15,2023,2,2,128
2405,28,NORMAL_0418,1211_261,2,conifer,4,19462,2023-04-15,2023,2,4,128
2406,28,NORMAL_0418,1211_261,2,conifer,4,19553,2023-07-15,2023,3,1,128
2407,28,NORMAL_0418,1211_261,2,conifer,4,19553,2023-07-15,2023,3,2,128
2408,28,NORMAL_0418,1211_261,2,conifer,4,19553,2023-07-15,2023,3,4,128
2409,28,NORMAL_0418,1211_261,2,conifer,4,19645,2023-10-15,2023,4,1,128
2410,28,NORMAL_0418,1211_261,2,conifer,4,19645,2023-10-15,2023,4,2,128
2411,28,NORMAL_0418,1211_261,2,conifer,4,19645,2023-10-15,2023,4,4,128
2412,28,NORMAL_0418,1211_261,2,conifer,4,19737,2024-01-15,2024,1,1,128
2413,28,NORMAL_0418,1211_261,2,conifer,4,19737,2024-01-15,2024,1,2,128
2414,28,NORMAL_0418,1211_261,2,conifer,4,19737,2024-01-15,2024,1,4,128
2415,28,NORMAL_0418,1211_261,2,conifer,4,19828,2024-04-15,2024,2,1,128
2416,28,NORMAL_0418,1211_261,2,conifer,4,19828,2024-04-15,2024,2,2,128
2417,28,NORMAL_0418,1211_261,2,conifer,4,19828,2024-04-15,2024,2,4,128
2418,28,NORMAL_0418,1211_261,2,conifer,4,19919,2024-07-15,2024,3,1,128
2419,28,NORMAL_0418,1211_261,2,conifer,4,19919,2024-07-15,2024,3,2,128
2420,28,NORMAL_0418,1211_261,2,conifer,4,19919,2024-07-15,2024,3,4,128
2421,28,NORMAL_0418,1211_261,2,conifer,4,20011,2024-10-15,2024,4,1,128
2422,28,NORMAL_0418,1211_261,2,conifer,4,20011,2024-10-15,2024,4,2,128
2423,28,NORMAL_0418,1211_261,2,conifer,4,20011,2024-10-15,2024,4,4,128
2424,28,NORMAL_0418,1211_261,2,conifer,4,20103,2025-01-15,2025,1,1,128
2425,28,NORMAL_0418,1211_261,2,conifer,4,20103,2025-01-15,2025,1,2,128
2426,28,NORMAL_0418,1211_261,2,conifer,4,20103,2025-01-15,2025,1,4,128
2427,28,NORMAL_0418,1211_261,2,conifer,4,20193,2025-04-15,2025,2,1,128
2428,28,NORMAL_0418,1211_261,2,conifer,4,20193,2025-04-15,2025,2,2,128
2429,28,NORMAL_0418,1211_261,2,conifer,4,20193,2025-04-15,2025,2,4,128
2430,28,NORMAL_0418,1211_261,2,conifer,4,20284,2025-07-15,2025,3,1,128
2431,28,NORMAL_0418,1211_261,2,conifer,4,20284,2025-07-15,2025,3,2,128
2432,28,NORMAL_0418,1211_261,2,conifer,4,20284,2025-07-15,2025,3,4,128
2433,28,NORMAL_0418,1211_261,2,conifer,4,20376,2025-10-15,2025,4,1,128
2434,28,NORMAL_0418,1211_261,2,conifer,4,20376,2025-10-15,2025,4,2,128
2435,28,NORMAL_0418,1211_261,2,conifer,4,20376,2025-10-15,2025,4,4,128
2436,29,NORMAL_0424,1211_273,2,conifer,3,17911,2019-01-15,2019,1,1,128
2437,29,NORMAL_0424,1211_273,2,conifer,3,17911,2019-01-15,2019,1,2,128
2438,29,NORMAL_0424,1211_273,2,conifer,3,17911,2019-01-15,2019,1,4,128
2439,29,NORMAL_0424,1211_273,2,conifer,3,18001,2019-04-15,2019,2,1,128
2440,29,NORMAL_0424,1211_273,2,conifer,3,18001,2019-04-15,2019,2,2,128
2441,29,NORMAL_0424,1211_273,2,conifer,3,18001,2019-04-15,2019,2,4,128
2442,29,NORMAL_0424,1211_273,2,conifer,3,18092,2019-07-15,2019,3,1,128
2443,29,NORMAL_0424,1211_273,2,conifer,3,18092,2019-07-15,2019,3,2,128
2444,29,NORMAL_0424,1211_273,2,conifer,3,18092,2019-07-15,2019,3,4,128
2445,29,NORMAL_0424,1211_273,2,conifer,3,18184,2019-10-15,2019,4,1,128
2446,29,NORMAL_0424,1211_273,2,conifer,3,18184,2019-10-15,2019,4,2,128
2447,29,NORMAL_0424,1211_273,2,conifer,3,18184,2019-10-15,2019,4,4,128
2448,29,NORMAL_0424,1211_273,2,conifer,3,18276,2020-01-15,2020,1,1,128
2449,29,NORMAL_0424,1211_273,2,conifer,3,18276,2020-01-15,2020,1,2,128
2450,29,NORMAL_0424,1211_273,2,conifer,3,18276,2020-01-15,2020,1,4,128
2451,29,NORMAL_0424,1211_273,2,conifer,3,18367,2020-04-15,2020,2,1,128
2452,29,NORMAL_0424,1211_273,2,conifer,3,18367,2020-04-15,2020,2,2,128
2453,29,NORMAL_0424,1211_273,2,conifer,3,18367,2020-04-15,2020,2,4,128
2454,29,NORMAL_0424,1211_273,2,conifer,3,18458,2020-07-15,2020,3,1,128
2455,29,NORMAL_0424,1211_273,2,conifer,3,18458,2020-07-15,2020,3,2,128
2456,29,NORMAL_0424,1211_273,2,conifer,3,18458,2020-07-15,2020,3,4,128
2457,29,NORMAL_0424,1211_273,2,conifer,3,18550,2020-10-15,2020,4,1,128
2458,29,NORMAL_0424,1211_273,2,conifer,3,18550,2020-10-15,2020,4,2,128
2459,29,NORMAL_0424,1211_273,2,conifer,3,18550,2020-10-15,2020,4,4,128
2460,29,NORMAL_0424,1211_273,2,conifer,3,18642,2021-01-15,2021,1,1,128
2461,29,NORMAL_0424,1211_273,2,conifer,3,18642,2021-01-15,2021,1,2,128
2462,29,NORMAL_0424,1211_273,2,conifer,3,18642,2021-01-15,2021,1,4,128
2463,29,NORMAL_0424,1211_273,2,conifer,3,18732,2021-04-15,2021,2,1,128
2464,29,NORMAL_0424,1211_273,2,conifer,3,18732,2021-04-15,2021,2,2,128
2465,29,NORMAL_0424,1211_273,2,conifer,3,18732,2021-04-15,2021,2,4,128
2466,29,NORMAL_0424,1211_273,2,conifer,3,18823,2021-07-15,2021,3,1,128
2467,29,NORMAL_0424,1211_273,2,conifer,3,18823,2021-07-15,2021,3,2,128
2468,29,NORMAL_0424,1211_273,2,conifer,3,18823,2021-07-15,2021,3,4,128
2469,29,NORMAL_0424,1211_273,2,conifer,3,18915,2021-10-15,2021,4,1,128
2470,29,NORMAL_0424,1211_273,2,conifer,3,18915,2021-10-15,2021,4,2,128
2471,29,NORMAL_0424,1211_273,2,conifer,3,18915,2021-10-15,2021,4,4,128
2472,29,NORMAL_0424,1211_273,2,conifer,3,19007,2022-01-15,2022,1,1,128
2473,29,NORMAL_0424,1211_273,2,conifer,3,19007,2022-01-15,2022,1,2,128
2474,29,NORMAL_0424,1211_273,2,conifer,3,19007,2022-01-15,2022,1,4,128
2475,29,NORMAL_0424,1211_273,2,conifer,3,19097,2022-04-15,2022,2,1,128
2476,29,NORMAL_0424,1211_273,2,conifer,3,19097,2022-04-15,2022,2,2,128
2477,29,NORMAL_0424,1211_273,2,conifer,3,19097,2022-04-15,2022,2,4,128
2478,29,NORMAL_0424,1211_273,2,conifer,3,19188,2022-07-15,2022,3,1,128
2479,29,NORMAL_0424,1211_273,2,conifer,3,19188,2022-07-15,2022,3,2,128
2480,29,NORMAL_0424,1211_273,2,conifer,3,19188,2022-07-15,2022,3,4,128
2481,29,NORMAL_0424,1211_273,2,conifer,3,19280,2022-10-15,2022,4,1,128
2482,29,NORMAL_0424,1211_273,2,conifer,3,19280,2022-10-15,2022,4,2,128
2483,29,NORMAL_0424,1211_273,2,conifer,3,19280,2022-10-15,2022,4,4,128
2484,29,NORMAL_0424,1211_273,2,conifer,3,19372,2023-01-15,2023,1,1,128
2485,29,NORMAL_0424,1211_273,2,conifer,3,19372,2023-01-15,2023,1,2,128
2486,29,NORMAL_0424,1211_273,2,conifer,3,19372,2023-01-15,2023,1,4,128
2487,29,NORMAL_0424,1211_273,2,conifer,3,19462,2023-04-15,2023,2,1,128
2488,29,NORMAL_0424,1211_273,2,conifer,3,19462,2023-04-15,2023,2,2,128
2489,29,NORMAL_0424,1211_273,2,conifer,3,19462,2023-04-15,2023,2,4,128
2490,29,NORMAL_0424,1211_273,2,conifer,3,19553,2023-07-15,2023,3,1,128
2491,29,NORMAL_0424,1211_273,2,conifer,3,19553,2023-07-15,2023,3,2,128
2492,29,NORMAL_0424,1211_273,2,conifer,3,19553,2023-07-15,2023,3,4,128
2493,29,NORMAL_0424,1211_273,2,conifer,3,19645,2023-10-15,2023,4,1,128
2494,29,NORMAL_0424,1211_273,2,conifer,3,19645,2023-10-15,2023,4,2,128
2495,29,NORMAL_0424,1211_273,2,conifer,3,19645,2023-10-15,2023,4,4,128
2496,29,NORMAL_0424,1211_273,2,conifer,3,19737,2024-01-15,2024,1,1,128
2497,29,NORMAL_0424,1211_273,2,conifer,3,19737,2024-01-15,2024,1,2,128
2498,29,NORMAL_0424,1211_273,2,conifer,3,19737,2024-01-15,2024,1,4,128
2499,29,NORMAL_0424,1211_273,2,conifer,3,19828,2024-04-15,2024,2,1,128
2500,29,NORMAL_0424,1211_273,2,conifer,3,19828,2024-04-15,2024,2,2,128
2501,29,NORMAL_0424,1211_273,2,conifer,3,19828,2024-04-15,2024,2,4,128
2502,29,NORMAL_0424,1211_273,2,conifer,3,19919,2024-07-15,2024,3,1,128
2503,29,NORMAL_0424,1211_273,2,conifer,3,19919,2024-07-15,2024,3,2,128
2504,29,NORMAL_0424,1211_273,2,conifer,3,19919,2024-07-15,2024,3,4,128
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128
2516,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,4,128
2517,29,NORMAL_0424,1211_273,2,conifer,3,20376,2025-10-15,2025,4,1,128
2518,29,NORMAL_0424,1211_273,2,conifer,3,20376,2025-10-15,2025,4,2,128
2519,29,NORMAL_0424,1211_273,2,conifer,3,20376,2025-10-15,2025,4,4,128
2520,30,NORMAL_0445,1209_257,2,conifer,4,17911,2019-01-15,2019,1,1,128
2521,30,NORMAL_0445,1209_257,2,conifer,4,17911,2019-01-15,2019,1,2,128
2522,30,NORMAL_0445,1209_257,2,conifer,4,17911,2019-01-15,2019,1,4,128
2523,30,NORMAL_0445,1209_257,2,conifer,4,18001,2019-04-15,2019,2,1,128
2524,30,NORMAL_0445,1209_257,2,conifer,4,18001,2019-04-15,2019,2,2,128
2525,30,NORMAL_0445,1209_257,2,conifer,4,18001,2019-04-15,2019,2,4,128
2526,30,NORMAL_0445,1209_257,2,conifer,4,18092,2019-07-15,2019,3,1,128
2527,30,NORMAL_0445,1209_257,2,conifer,4,18092,2019-07-15,2019,3,2,128
2528,30,NORMAL_0445,1209_257,2,conifer,4,18092,2019-07-15,2019,3,4,128
2529,30,NORMAL_0445,1209_257,2,conifer,4,18184,2019-10-15,2019,4,1,128
2530,30,NORMAL_0445,1209_257,2,conifer,4,18184,2019-10-15,2019,4,2,128
2531,30,NORMAL_0445,1209_257,2,conifer,4,18184,2019-10-15,2019,4,4,128
2532,30,NORMAL_0445,1209_257,2,conifer,4,18276,2020-01-15,2020,1,1,128
2533,30,NORMAL_0445,1209_257,2,conifer,4,18276,2020-01-15,2020,1,2,128
2534,30,NORMAL_0445,1209_257,2,conifer,4,18276,2020-01-15,2020,1,4,128
2535,30,NORMAL_0445,1209_257,2,conifer,4,18367,2020-04-15,2020,2,1,128
2536,30,NORMAL_0445,1209_257,2,conifer,4,18367,2020-04-15,2020,2,2,128
2537,30,NORMAL_0445,1209_257,2,conifer,4,18367,2020-04-15,2020,2,4,128
2538,30,NORMAL_0445,1209_257,2,conifer,4,18458,2020-07-15,2020,3,1,128
2539,30,NORMAL_0445,1209_257,2,conifer,4,18458,2020-07-15,2020,3,2,128
2540,30,NORMAL_0445,1209_257,2,conifer,4,18458,2020-07-15,2020,3,4,128
2541,30,NORMAL_0445,1209_257,2,conifer,4,18550,2020-10-15,2020,4,1,128
2542,30,NORMAL_0445,1209_257,2,conifer,4,18550,2020-10-15,2020,4,2,128
2543,30,NORMAL_0445,1209_257,2,conifer,4,18550,2020-10-15,2020,4,4,128
2544,30,NORMAL_0445,1209_257,2,conifer,4,18642,2021-01-15,2021,1,1,128
2545,30,NORMAL_0445,1209_257,2,conifer,4,18642,2021-01-15,2021,1,2,128
2546,30,NORMAL_0445,1209_257,2,conifer,4,18642,2021-01-15,2021,1,4,128
2547,30,NORMAL_0445,1209_257,2,conifer,4,18732,2021-04-15,2021,2,1,128
2548,30,NORMAL_0445,1209_257,2,conifer,4,18732,2021-04-15,2021,2,2,128
2549,30,NORMAL_0445,1209_257,2,conifer,4,18732,2021-04-15,2021,2,4,128
2550,30,NORMAL_0445,1209_257,2,conifer,4,18823,2021-07-15,2021,3,1,128
2551,30,NORMAL_0445,1209_257,2,conifer,4,18823,2021-07-15,2021,3,2,128
2552,30,NORMAL_0445,1209_257,2,conifer,4,18823,2021-07-15,2021,3,4,128
2553,30,NORMAL_0445,1209_257,2,conifer,4,18915,2021-10-15,2021,4,1,128
2554,30,NORMAL_0445,1209_257,2,conifer,4,18915,2021-10-15,2021,4,2,128
2555,30,NORMAL_0445,1209_257,2,conifer,4,18915,2021-10-15,2021,4,4,128
2556,30,NORMAL_0445,1209_257,2,conifer,4,19007,2022-01-15,2022,1,1,128
2557,30,NORMAL_0445,1209_257,2,conifer,4,19007,2022-01-15,2022,1,2,128
2558,30,NORMAL_0445,1209_257,2,conifer,4,19007,2022-01-15,2022,1,4,128
2559,30,NORMAL_0445,1209_257,2,conifer,4,19097,2022-04-15,2022,2,1,128
2560,30,NORMAL_0445,1209_257,2,conifer,4,19097,2022-04-15,2022,2,2,128
2561,30,NORMAL_0445,1209_257,2,conifer,4,19097,2022-04-15,2022,2,4,128
2562,30,NORMAL_0445,1209_257,2,conifer,4,19188,2022-07-15,2022,3,1,128
2563,30,NORMAL_0445,1209_257,2,conifer,4,19188,2022-07-15,2022,3,2,128
2564,30,NORMAL_0445,1209_257,2,conifer,4,19188,2022-07-15,2022,3,4,128
2565,30,NORMAL_0445,1209_257,2,conifer,4,19280,2022-10-15,2022,4,1,128
2566,30,NORMAL_0445,1209_257,2,conifer,4,19280,2022-10-15,2022,4,2,128
2567,30,NORMAL_0445,1209_257,2,conifer,4,19280,2022-10-15,2022,4,4,128
2568,30,NORMAL_0445,1209_257,2,conifer,4,19372,2023-01-15,2023,1,1,128
2569,30,NORMAL_0445,1209_257,2,conifer,4,19372,2023-01-15,2023,1,2,128
2570,30,NORMAL_0445,1209_257,2,conifer,4,19372,2023-01-15,2023,1,4,128
2571,30,NORMAL_0445,1209_257,2,conifer,4,19462,2023-04-15,2023,2,1,128
2572,30,NORMAL_0445,1209_257,2,conifer,4,19462,2023-04-15,2023,2,2,128
2573,30,NORMAL_0445,1209_257,2,conifer,4,19462,2023-04-15,2023,2,4,128
2574,30,NORMAL_0445,1209_257,2,conifer,4,19553,2023-07-15,2023,3,1,128
2575,30,NORMAL_0445,1209_257,2,conifer,4,19553,2023-07-15,2023,3,2,128
2576,30,NORMAL_0445,1209_257,2,conifer,4,19553,2023-07-15,2023,3,4,128
2577,30,NORMAL_0445,1209_257,2,conifer,4,19645,2023-10-15,2023,4,1,128
2578,30,NORMAL_0445,1209_257,2,conifer,4,19645,2023-10-15,2023,4,2,128
2579,30,NORMAL_0445,1209_257,2,conifer,4,19645,2023-10-15,2023,4,4,128
2580,30,NORMAL_0445,1209_257,2,conifer,4,19737,2024-01-15,2024,1,1,128
2581,30,NORMAL_0445,1209_257,2,conifer,4,19737,2024-01-15,2024,1,2,128
2582,30,NORMAL_0445,1209_257,2,conifer,4,19737,2024-01-15,2024,1,4,128
2583,30,NORMAL_0445,1209_257,2,conifer,4,19828,2024-04-15,2024,2,1,128
2584,30,NORMAL_0445,1209_257,2,conifer,4,19828,2024-04-15,2024,2,2,128
2585,30,NORMAL_0445,1209_257,2,conifer,4,19828,2024-04-15,2024,2,4,128
2586,30,NORMAL_0445,1209_257,2,conifer,4,19919,2024-07-15,2024,3,1,128
2587,30,NORMAL_0445,1209_257,2,conifer,4,19919,2024-07-15,2024,3,2,128
2588,30,NORMAL_0445,1209_257,2,conifer,4,19919,2024-07-15,2024,3,4,128
2589,30,NORMAL_0445,1209_257,2,conifer,4,20011,2024-10-15,2024,4,1,128
2590,30,NORMAL_0445,1209_257,2,conifer,4,20011,2024-10-15,2024,4,2,128
2591,30,NORMAL_0445,1209_257,2,conifer,4,20011,2024-10-15,2024,4,4,128
2592,30,NORMAL_0445,1209_257,2,conifer,4,20103,2025-01-15,2025,1,1,128
2593,30,NORMAL_0445,1209_257,2,conifer,4,20103,2025-01-15,2025,1,2,128
2594,30,NORMAL_0445,1209_257,2,conifer,4,20103,2025-01-15,2025,1,4,128
2595,30,NORMAL_0445,1209_257,2,conifer,4,20193,2025-04-15,2025,2,1,128
2596,30,NORMAL_0445,1209_257,2,conifer,4,20193,2025-04-15,2025,2,2,128
2597,30,NORMAL_0445,1209_257,2,conifer,4,20193,2025-04-15,2025,2,4,128
2598,30,NORMAL_0445,1209_257,2,conifer,4,20284,2025-07-15,2025,3,1,128
2599,30,NORMAL_0445,1209_257,2,conifer,4,20284,2025-07-15,2025,3,2,128
2600,30,NORMAL_0445,1209_257,2,conifer,4,20284,2025-07-15,2025,3,4,128
2601,30,NORMAL_0445,1209_257,2,conifer,4,20376,2025-10-15,2025,4,1,128
2602,30,NORMAL_0445,1209_257,2,conifer,4,20376,2025-10-15,2025,4,2,128
2603,30,NORMAL_0445,1209_257,2,conifer,4,20376,2025-10-15,2025,4,4,128
2604,31,NORMAL_0495,1211_271,2,conifer,2,17911,2019-01-15,2019,1,1,128
2605,31,NORMAL_0495,1211_271,2,conifer,2,17911,2019-01-15,2019,1,2,128
2606,31,NORMAL_0495,1211_271,2,conifer,2,17911,2019-01-15,2019,1,4,128
2607,31,NORMAL_0495,1211_271,2,conifer,2,18001,2019-04-15,2019,2,1,128
2608,31,NORMAL_0495,1211_271,2,conifer,2,18001,2019-04-15,2019,2,2,128
2609,31,NORMAL_0495,1211_271,2,conifer,2,18001,2019-04-15,2019,2,4,128
2610,31,NORMAL_0495,1211_271,2,conifer,2,18092,2019-07-15,2019,3,1,128
2611,31,NORMAL_0495,1211_271,2,conifer,2,18092,2019-07-15,2019,3,2,128
2612,31,NORMAL_0495,1211_271,2,conifer,2,18092,2019-07-15,2019,3,4,128
2613,31,NORMAL_0495,1211_271,2,conifer,2,18184,2019-10-15,2019,4,1,128
2614,31,NORMAL_0495,1211_271,2,conifer,2,18184,2019-10-15,2019,4,2,128
2615,31,NORMAL_0495,1211_271,2,conifer,2,18184,2019-10-15,2019,4,4,128
2616,31,NORMAL_0495,1211_271,2,conifer,2,18276,2020-01-15,2020,1,1,128
2617,31,NORMAL_0495,1211_271,2,conifer,2,18276,2020-01-15,2020,1,2,128
2618,31,NORMAL_0495,1211_271,2,conifer,2,18276,2020-01-15,2020,1,4,128
2619,31,NORMAL_0495,1211_271,2,conifer,2,18367,2020-04-15,2020,2,1,128
2620,31,NORMAL_0495,1211_271,2,conifer,2,18367,2020-04-15,2020,2,2,128
2621,31,NORMAL_0495,1211_271,2,conifer,2,18367,2020-04-15,2020,2,4,128
2622,31,NORMAL_0495,1211_271,2,conifer,2,18458,2020-07-15,2020,3,1,128
2623,31,NORMAL_0495,1211_271,2,conifer,2,18458,2020-07-15,2020,3,2,128
2624,31,NORMAL_0495,1211_271,2,conifer,2,18458,2020-07-15,2020,3,4,128
2625,31,NORMAL_0495,1211_271,2,conifer,2,18550,2020-10-15,2020,4,1,128
2626,31,NORMAL_0495,1211_271,2,conifer,2,18550,2020-10-15,2020,4,2,128
2627,31,NORMAL_0495,1211_271,2,conifer,2,18550,2020-10-15,2020,4,4,128
2628,31,NORMAL_0495,1211_271,2,conifer,2,18642,2021-01-15,2021,1,1,128
2629,31,NORMAL_0495,1211_271,2,conifer,2,18642,2021-01-15,2021,1,2,128
2630,31,NORMAL_0495,1211_271,2,conifer,2,18642,2021-01-15,2021,1,4,128
2631,31,NORMAL_0495,1211_271,2,conifer,2,18732,2021-04-15,2021,2,1,128
2632,31,NORMAL_0495,1211_271,2,conifer,2,18732,2021-04-15,2021,2,2,128
2633,31,NORMAL_0495,1211_271,2,conifer,2,18732,2021-04-15,2021,2,4,128
2634,31,NORMAL_0495,1211_271,2,conifer,2,18823,2021-07-15,2021,3,1,128
2635,31,NORMAL_0495,1211_271,2,conifer,2,18823,2021-07-15,2021,3,2,128
2636,31,NORMAL_0495,1211_271,2,conifer,2,18823,2021-07-15,2021,3,4,128
2637,31,NORMAL_0495,1211_271,2,conifer,2,18915,2021-10-15,2021,4,1,128
2638,31,NORMAL_0495,1211_271,2,conifer,2,18915,2021-10-15,2021,4,2,128
2639,31,NORMAL_0495,1211_271,2,conifer,2,18915,2021-10-15,2021,4,4,128
2640,31,NORMAL_0495,1211_271,2,conifer,2,19007,2022-01-15,2022,1,1,128
2641,31,NORMAL_0495,1211_271,2,conifer,2,19007,2022-01-15,2022,1,2,128
2642,31,NORMAL_0495,1211_271,2,conifer,2,19007,2022-01-15,2022,1,4,128
2643,31,NORMAL_0495,1211_271,2,conifer,2,19097,2022-04-15,2022,2,1,128
2644,31,NORMAL_0495,1211_271,2,conifer,2,19097,2022-04-15,2022,2,2,128
2645,31,NORMAL_0495,1211_271,2,conifer,2,19097,2022-04-15,2022,2,4,128
2646,31,NORMAL_0495,1211_271,2,conifer,2,19188,2022-07-15,2022,3,1,128
2647,31,NORMAL_0495,1211_271,2,conifer,2,19188,2022-07-15,2022,3,2,128
2648,31,NORMAL_0495,1211_271,2,conifer,2,19188,2022-07-15,2022,3,4,128
2649,31,NORMAL_0495,1211_271,2,conifer,2,19280,2022-10-15,2022,4,1,128
2650,31,NORMAL_0495,1211_271,2,conifer,2,19280,2022-10-15,2022,4,2,128
2651,31,NORMAL_0495,1211_271,2,conifer,2,19280,2022-10-15,2022,4,4,128
2652,31,NORMAL_0495,1211_271,2,conifer,2,19372,2023-01-15,2023,1,1,128
2653,31,NORMAL_0495,1211_271,2,conifer,2,19372,2023-01-15,2023,1,2,128
2654,31,NORMAL_0495,1211_271,2,conifer,2,19372,2023-01-15,2023,1,4,128
2655,31,NORMAL_0495,1211_271,2,conifer,2,19462,2023-04-15,2023,2,1,128
2656,31,NORMAL_0495,1211_271,2,conifer,2,19462,2023-04-15,2023,2,2,128
2657,31,NORMAL_0495,1211_271,2,conifer,2,19462,2023-04-15,2023,2,4,128
2658,31,NORMAL_0495,1211_271,2,conifer,2,19553,2023-07-15,2023,3,1,128
2659,31,NORMAL_0495,1211_271,2,conifer,2,19553,2023-07-15,2023,3,2,128
2660,31,NORMAL_0495,1211_271,2,conifer,2,19553,2023-07-15,2023,3,4,128
2661,31,NORMAL_0495,1211_271,2,conifer,2,19645,2023-10-15,2023,4,1,128
2662,31,NORMAL_0495,1211_271,2,conifer,2,19645,2023-10-15,2023,4,2,128
2663,31,NORMAL_0495,1211_271,2,conifer,2,19645,2023-10-15,2023,4,4,128
2664,31,NORMAL_0495,1211_271,2,conifer,2,19737,2024-01-15,2024,1,1,128
2665,31,NORMAL_0495,1211_271,2,conifer,2,19737,2024-01-15,2024,1,2,128
2666,31,NORMAL_0495,1211_271,2,conifer,2,19737,2024-01-15,2024,1,4,128
2667,31,NORMAL_0495,1211_271,2,conifer,2,19828,2024-04-15,2024,2,1,128
2668,31,NORMAL_0495,1211_271,2,conifer,2,19828,2024-04-15,2024,2,2,128
